id,name,city,state,country_code,latitude,longitude,ports,power_kw,power_class,is_fast_dc
313725,Mountainpass Residency - ChargeMOD,Vazhikadavu,Kerala,IN,11.386628,76.354722,1.0,30.0,AC_HIGH_(22-49kW),False
313724,Trends Edavannappara EVCS - ChargeMOD,Edavannappara,Kerala,IN,11.245323,75.977492,1.0,30.0,AC_HIGH_(22-49kW),False
313723,Indus Motors - ChargeMOD,Feroke,Kerala,IN,11.180744,75.851199,1.0,30.0,AC_HIGH_(22-49kW),False
313722,Kay Pees Electricals (EVOK) - ChargeMOD,Pulikkal,Kerala,IN,11.168868,75.926769,1.0,30.0,AC_HIGH_(22-49kW),False
313721,RG Nallanna EVCS (EVOK) - ChargeMOD,Aikkarapadi,Kerala,IN,11.17328,75.902152,1.0,30.0,AC_HIGH_(22-49kW),False
313720,NOS2 Varalakshmi Motors EVCS - ChargeMOD,Pingottormad,Kerala,IN,11.144919,75.89617,1.0,30.0,AC_HIGH_(22-49kW),False
313719,Tirur KSEB EVCS - ChargeMOD,Tirur,Kerala,IN,10.916247,75.918287,5.0,30.0,AC_HIGH_(22-49kW),False
313718,Relax Point Restaurant,Karippol,Kerala,IN,10.92282,76.032918,2.0,30.0,AC_HIGH_(22-49kW),False
313717,Thirunilath ECVS Charging Station - ChargeMOD,Kottakkal,Kerala,IN,11.001727,75.980449,2.0,60.0,DC_FAST_(50-149kW),True
313716,Malappuram KSEB EVCS - ChargeMOD,Munduparamba,Kerala,IN,11.054225,76.092143,6.0,30.0,AC_HIGH_(22-49kW),False
313715,Krishna Enterprises - ChargeMOD,Manjeri,Kerala,IN,11.123033,76.115868,1.0,30.0,AC_HIGH_(22-49kW),False
313714,Golden Baked EVCS - ChargeMOD,Manjeri,Kerala,IN,11.123411,76.124185,1.0,30.0,AC_HIGH_(22-49kW),False
313713,EcoCharge EVCS - ChargeMOD,Pandikkad,Kerala,IN,11.0964,76.210707,2.0,30.0,AC_HIGH_(22-49kW),False
313712,MKM Melattur (EVOK) - ChargeMOD,Melattur,Kerala,IN,11.056208,76.278512,2.0,30.0,AC_HIGH_(22-49kW),False
313711,Green Drive EVCS - ChargeMOD,Vengoor,Kerala,IN,11.034502,76.261887,1.0,30.0,AC_HIGH_(22-49kW),False
313710,Hotel Mughal Park - ChargeMOD,Perinthalmanna,Kerala,IN,10.977194,76.221651,2.0,60.0,DC_FAST_(50-149kW),True
313709,Avenue Plaza - ChargeMOD,Mannarkkad,Kerala,IN,10.988865,76.436689,2.0,60.0,DC_FAST_(50-149kW),True
313708,Velanthavalam,Vellamthavalam,Kerala,IN,10.809363,76.846322,4.0,30.0,AC_HIGH_(22-49kW),False
313707,Flash Charge EVCS - ChargeMOD,Kanjikkode,Kerala,IN,10.80228,76.785203,2.0,30.0,AC_HIGH_(22-49kW),False
313706,Electrica EVCS - ChargeMOD,Palakkad,Kerala,IN,10.785355,76.603956,2.0,30.0,AC_HIGH_(22-49kW),False
313705,Sihla Energy - ChargeMOD,Mundur,Kerala,IN,10.839492,76.58,1.0,30.0,AC_HIGH_(22-49kW),False
313704,Lakshmi KRS EVCS - ChargeMOD,Sreekrishnapuram,Kerala,IN,10.89808,76.395296,1.0,30.0,AC_HIGH_(22-49kW),False
313703,Evee Buddy - ChargeMOD,Lakkidi,Kerala,IN,10.778142,76.43743,2.0,60.0,DC_FAST_(50-149kW),True
313702,Kulappully KSEB EVCS - ChargeMOD,Kulappully,Kerala,IN,10.779746,76.285281,9.0,30.0,AC_HIGH_(22-49kW),False
313701,Syndicate Mall and Cinemas,Koppam,Kerala,IN,10.878266,76.187607,1.0,30.0,AC_HIGH_(22-49kW),False
313700,Medi Mall EVCS - ChargeMOD,Pattambi,Kerala,IN,10.801586,76.178408,2.0,60.0,DC_FAST_(50-149kW),True
313699,Koottanad KSEB EVCS - ChargeMOD,Kootanad,Kerala,IN,10.758293,76.130366,1.0,60.0,DC_FAST_(50-149kW),True
313698,Sihla Energy EVCS - ChargeMOD,Changaramkulam,Kerala,IN,10.734552,76.048647,2.0,60.0,DC_FAST_(50-149kW),True
313697,Kadharkkante Chayakkada - ChargeMOD,Changaramkulam,Kerala,IN,10.732606,76.03743,1.0,30.0,AC_HIGH_(22-49kW),False
313696,Maranchery Bank EVCS - ChargeMOD,Maranchery,Kerala,IN,10.733824,75.974813,2.0,30.0,AC_HIGH_(22-49kW),False
313695,Sihla Energy CV Junction,Ponnanu,Kerala,IN,10.784746,75.947152,1.0,30.0,AC_HIGH_(22-49kW),False
313694,Ponnani KSEB EVCS - ChargeMOD,Ponnani,Kerala,IN,10.772703,75.947152,6.0,30.0,AC_HIGH_(22-49kW),False
313693,Flash Charge EVCS - ChargeMOD,Erumappetti,Kerala,IN,10.681341,76.16967,2.0,30.0,AC_HIGH_(22-49kW),False
313692,SR Power Hub - ChargeMOD,Wadakkanchery,Kerala,IN,10.644411,76.236652,4.0,60.0,DC_FAST_(50-149kW),True
313690,Executive EVCS - ChargeMOD,Kechery,Kerala,IN,10.616627,76.125784,3.0,60.0,DC_FAST_(50-149kW),True
313688,Core Multicusine Restaurant - ChargeMOD,Killannur,Kerala,IN,10.605824,76.211788,1.0,30.0,AC_HIGH_(22-49kW),False
313683,Plug and Share Charge EVCS - ChargeMOD,Thrissur,Kerala,IN,10.540562,76.215687,2.0,30.0,AC_HIGH_(22-49kW),False
313682,Vydyuthi Bhavan KSEB EVCS - ChargeMOD,Thrissur,Kerala,IN,10.527795,76.205344,6.0,30.0,AC_HIGH_(22-49kW),False
313681,V8 Car Spa (EVOK) - ChargeMOD,Thrissur,Kerala,IN,10.521332,76.230757,2.0,30.0,AC_HIGH_(22-49kW),False
313679,Guardian EV Charging Station by Imminent Future - ChargeMOD,Thrissur,Kerala,IN,10.522036,76.227569,1.0,30.0,AC_HIGH_(22-49kW),False
313678,Anchorage AC - ChargeMOD,Mundupalam,Kerala,IN,10.511503,76.221124,1.0,30.0,AC_HIGH_(22-49kW),False
313677,Flash Hub EVCS - ChargeMOD,Thrissur,Kerala,IN,10.504452,76.225341,4.0,30.0,AC_HIGH_(22-49kW),False
313676,Hotel Bhavan EVCS (EVOK) - ChargeMOD,Engandiyoor,Kerala,IN,10.497689,76.064642,1.0,30.0,AC_HIGH_(22-49kW),False
313675,Surya Hotel (EVOK) - ChargeMOD,Chazhoor,Kerala,IN,10.431569,76.14256,2.0,30.0,AC_HIGH_(22-49kW),False
313673,Valappad KSEB EVCS - ChargeMOD,Valappad,Kerala,IN,10.401732,76.119335,6.0,30.0,AC_HIGH_(22-49kW),False
313672,Nattika FIRKA Service Co-Operative Bank - ChargeMOD,Nattika,Kerala,IN,10.402438,76.112633,2.0,60.0,DC_FAST_(50-149kW),True
313671,Sihla Energy EVCS - ChargeMOD,Karuvannur,Kerala,IN,10.408947,76.214011,2.0,60.0,DC_FAST_(50-149kW),True
313670,Irinjalakkuda KSEB EVCS - ChargeMOD,Irinjalakkuda,Kerala,IN,10.331423,76.215261,1.0,30.0,AC_HIGH_(22-49kW),False
313669,Changathikoottam EVCS - ChargeMOD,Nenmara,Kerala,IN,10.593403,76.583525,1.0,30.0,AC_HIGH_(22-49kW),False
313667,Vadakkenchery KSEB EVCS - ChargeMOD,Vadakkenchery,Kerala,IN,10.597238,76.479849,6.0,30.0,AC_HIGH_(22-49kW),False
313665,Evee Buddy - ChargeMOD,Vadakkencherry,Kerala,IN,10.591957,76.465712,2.0,30.0,AC_HIGH_(22-49kW),False
313662,Plugin EVCS - ChargeMOD,Marathakkara,Kerala,IN,10.476827,76.257582,3.0,60.0,DC_FAST_(50-149kW),True
313661,Topup Zone EVCS - ChargeMOD,Amballur,Kerala,IN,10.433892,76.265149,2.0,60.0,DC_FAST_(50-149kW),True
313659,EV Point EVCS - ChargeMOD,Kodakara,Kerala,IN,10.380661,76.297686,2.0,60.0,DC_FAST_(50-149kW),True
313658,Korner EVCS - ChargeMOD,Thrissur,Kerala,IN,10.367048,76.315357,1.0,30.0,AC_HIGH_(22-49kW),False
313656,Flash Charge EVCS - ChargeMOD,Chalakudy,Kerala,IN,10.339609,76.321746,2.0,60.0,DC_FAST_(50-149kW),True
313655,Edassery Samrudhi Hypermarket (EVOK) - ChargeMOD,Chalakudy,Kerala,IN,10.303102,76.337042,1.0,30.0,AC_HIGH_(22-49kW),False
313654,Indian Coffee House (EVOK) - ChargeMOD,Chalakkudy,Kerala,IN,10.289343,76.337068,1.0,30.0,AC_HIGH_(22-49kW),False
313653,Clay House Hotel,Chalakkudy,Kerala,IN,10.285574,76.342378,1.0,30.0,AC_HIGH_(22-49kW),False
313650,Hill View Resort (EVOK) - ChargeMOD,Athirappilly,Kerala,IN,10.28604,76.558516,2.0,30.0,AC_HIGH_(22-49kW),False
313649,EVOK Charging Station - ChargeMOD,Angamaly,Kerala,IN,10.214061,76.379367,1.0,30.0,AC_HIGH_(22-49kW),False
313648,Edassery Blue Bells EVCS - ChargeMOD,Angamaly,Kerala,IN,10.197144,76.38411,2.0,30.0,AC_HIGH_(22-49kW),False
313647,Hotel Elite Palazzo,Angamaly,Kerala,IN,10.189753,76.386642,2.0,50.0,DC_FAST_(50-149kW),True
313646,ChargeMOD EVCS Hub,Nedumbassery,Kerala,IN,10.169552,76.372256,6.0,60.0,DC_FAST_(50-149kW),True
313645,CIAL Terminal 3,Nedumbassery,Kerala,IN,10.156586,76.391932,4.0,30.0,AC_HIGH_(22-49kW),False
313644,CIAL Terminal 1,Nedumbassery,Kerala,IN,10.156868,76.38898,4.0,30.0,AC_HIGH_(22-49kW),False
313643,Capgo EVCS - ChargeMOD,Nedumbassery,Kerala,IN,10.159914,76.389158,1.0,30.0,AC_HIGH_(22-49kW),False
313642,Jippus Galaxy EVCS - ChargeMOD,Nedumbassery,Kerala,IN,10.161062,76.385631,1.0,25.0,AC_HIGH_(22-49kW),False
313641,Airsuite Airport Hotel,Nedumbassery,Kerala,IN,10.159295,76.378523,1.0,30.0,AC_HIGH_(22-49kW),False
313640,North Paravoor KSEB EVCS - ChargeMOD,North Paravoor,Kerala,IN,10.145633,76.256904,5.0,30.0,AC_HIGH_(22-49kW),False
313639,Dhruv EVCS - ChargeMOD,Kunnukara,Kerala,IN,10.154913,76.286014,2.0,30.0,AC_HIGH_(22-49kW),False
313638,Sulfex Mattress (EVOK) - ChargeMOD,Choornikkara,Kerala,IN,10.08156,76.339867,1.0,30.0,AC_HIGH_(22-49kW),False
313637,EVM MG Motors Coastline Garage - ChargeMOD,Kochi,Kerala,IN,10.077284,76.337641,2.0,60.0,DC_FAST_(50-149kW),True
313636,Steelane (EVOK) - ChargeMOD,Kalamassery,Kerala,IN,10.040434,76.338524,1.0,30.0,AC_HIGH_(22-49kW),False
313635,Kalamassery KSEB EVCS - ChargeMOD,Kalamassery,Kerala,IN,10.05377,76.330868,6.0,30.0,AC_HIGH_(22-49kW),False
313634,Rajagiri College EVCS - ChargeMOD,Kalamassery,Kerala,IN,10.052459,76.314656,3.0,30.0,AC_HIGH_(22-49kW),False
313633,Flash Charge - ChargeMOD,Edappally,Kerala,IN,10.027761,76.311174,2.0,30.0,AC_HIGH_(22-49kW),False
313632,Kaloor KSEB EVCS - ChargeMOD,Kaloor,Kerala,IN,10.000241,76.29843,6.0,30.0,AC_HIGH_(22-49kW),False
313631,Gandhinagar KSEB EVCS - ChargeMOD,Kochi,Kerala,IN,9.974193,76.293682,6.0,30.0,AC_HIGH_(22-49kW),False
313630,Chillax EVCS (EVOK) - ChargeMOD,Thammanam,Kerala,IN,9.985005,76.316065,1.0,30.0,AC_HIGH_(22-49kW),False
313629,Evee Buddy - Memaid EVCS - ChargeMOD,Vyttila,Kerala,IN,9.971685,76.32416,1.0,30.0,AC_HIGH_(22-49kW),False
313628,Broad Bean Hotel (EVOK) - ChargeMOD,Vyttila,Kerala,IN,9.962668,76.318214,2.0,60.0,DC_FAST_(50-149kW),True
313627,Vyttila KSEB EVCS - ChargeMOD,Vyttila,Kerala,IN,9.962902,76.319221,6.0,30.0,AC_HIGH_(22-49kW),False
313626,BYD EVM Southcoast Service Centre - ChargeMOD,Maradu,Kerala,IN,9.948135,76.318502,2.0,60.0,DC_FAST_(50-149kW),True
313625,EVM La Maison Citroen Kochi - ChargeMOD,Maradu,Kerala,IN,9.940155,76.318418,2.0,30.0,AC_HIGH_(22-49kW),False
313624,LiON EVCS - ChargeMOD,Maradu,Kerala,IN,9.942225,76.333885,2.0,30.0,AC_HIGH_(22-49kW),False
313623,Rajagiri Hospital EVCS - ChargeMOD,Aluva,Kerala,IN,10.088032,76.389042,4.0,30.0,AC_HIGH_(22-49kW),False
313622,Raos EVCS - ChargeMOD,Thrippunithara,Kerala,IN,9.932546,76.388294,1.0,30.0,AC_HIGH_(22-49kW),False
313621,PPG Home EVCS - ChargeMOD,Thrippunithara,Kerala,IN,9.932988,76.388736,4.0,60.0,DC_FAST_(50-149kW),True
313620,We Connect EVCS - ChargeMOD,Kakkanad,Kerala,IN,10.001802,76.361518,2.0,60.0,DC_FAST_(50-149kW),True
313619,Wonderla - Statiq,Pallikkara,Kerala,IN,10.026022,76.391996,5.0,60.0,DC_FAST_(50-149kW),True
313618,Matha DC EVCS - ChargeMOD,Kizhakkambalam,Kerala,IN,10.031937,76.407493,2.0,30.0,AC_HIGH_(22-49kW),False
313617,Hotel Oottupura (EVOK) - ChargeMOD,Perumbavoor,Kerala,IN,10.130171,76.47072,1.0,30.0,AC_HIGH_(22-49kW),False
313616,Renvolt (EVOK) - ChargeMOD,Kothamangalam,Kerala,IN,10.06947,76.60263,2.0,60.0,DC_FAST_(50-149kW),True
313615,Kothamangalam KSEB EVCS - ChargeMOD,Kothamangalam,Kerala,IN,10.053981,76.615384,6.0,30.0,AC_HIGH_(22-49kW),False
313614,GATR PowerFin EVCS - ChargeMOD,Muvattupuzha,Kerala,IN,9.979469,76.550678,1.0,30.0,AC_HIGH_(22-49kW),False
313613,PlugMap EVCS by Evan and Eyan - ChargeMOD,Moovattupuzha,Kerala,IN,9.978863,76.58444,2.0,30.0,AC_HIGH_(22-49kW),False
313612,Kabani International (EVOK) - ChargeMOD,Moovattupuzha,Kerala,IN,9.979118,76.58664,2.0,30.0,AC_HIGH_(22-49kW),False
313611,Pineapple City EVCS - ChargeMOD,Thodupuzha,Kerala,IN,9.946157,76.635631,2.0,60.0,DC_FAST_(50-149kW),True
313610,Hotel Woodlands - ChargeMOD,Thodupuzha,Kerala,IN,9.917341,76.687581,2.0,30.0,AC_HIGH_(22-49kW),False
313609,Thodupuzha KSEB EVCS - ChargeMOD,Thodupuzha,Kerala,IN,9.892123,76.708531,6.0,30.0,AC_HIGH_(22-49kW),False
313608,EQ EV Nest - ChargeMOD,Karimkunnam,Kerala,IN,9.863114,76.697091,2.0,30.0,AC_HIGH_(22-49kW),False
313606,Royal EV Charging - ChargeMOD,Koothattukulam,Kerala,IN,9.856563,76.59657,3.0,30.0,AC_HIGH_(22-49kW),False
313605,EQ ChargeMate - ChargeMOD,Thalayolaparambu,Kerala,IN,9.798851,76.459887,2.0,30.0,AC_HIGH_(22-49kW),False
313603,Sihla Energy - ChargeMOD,Kumarakom,Kerala,IN,9.594581,76.426069,2.0,30.0,AC_HIGH_(22-49kW),False
313602,BMW EVM Autokraft Service Center - ChargeMOD,Kochuveli,Kerala,IN,8.502329,76.897726,1.0,24.0,AC_HIGH_(22-49kW),False
313601,ChargeMOD EVCS,Thiruvananthapuram,Kerala,IN,8.357874,77.072945,2.0,40.0,AC_HIGH_(22-49kW),False
313600,Emily By JDaniels,Poojappura,Kerala,IN,8.494975,76.977568,2.0,60.0,DC_FAST_(50-149kW),True
313599,Nuke EVCS - ChargeMOD,Sreekaryam,Kerala,IN,8.548542,76.918293,2.0,30.0,AC_HIGH_(22-49kW),False
313598,Electro Zone EV Fast Charging Station - ChargeMOD,Karyavattom,Kerala,IN,8.56082,76.898165,1.0,30.0,AC_HIGH_(22-49kW),False
313597,Akshaya EV Fast Charging Station - ChargeMOD,Kazhakuttom,Kerala,IN,8.5653,76.874447,2.0,30.0,AC_HIGH_(22-49kW),False
313596,Hybrid Cars Kazkakuttom - ChargeMOD,Kazhakuttom,Kerala,IN,8.55245,76.874472,1.0,30.0,AC_HIGH_(22-49kW),False
313594,Moolamattom KSEB EVCS - ChargeMOD,Moolamattom,Kerala,IN,9.78917,76.853857,6.0,30.0,AC_HIGH_(22-49kW),False
313593,EQ Vagamon EV Port - ChargeMOD,Vagamon,Kerala,IN,9.684304,76.895483,3.0,30.0,AC_HIGH_(22-49kW),False
313592,Palm Peats (EVOK) - ChargeMOD,Erattupetta,Kerala,IN,9.690679,76.77459,1.0,30.0,AC_HIGH_(22-49kW),False
313591,Flour Mill (EVOK) - ChargeMOD,Pala,Kerala,IN,9.711918,76.693244,1.0,30.0,AC_HIGH_(22-49kW),False
313590,Jim and Jims EVCS - ChargeMOD,Pala,Kerala,IN,9.691624,76.640317,4.0,60.0,DC_FAST_(50-149kW),True
313589,Alpha Hangout Play World,Ettumanoor,Kerala,IN,9.661164,76.551328,2.0,60.0,DC_FAST_(50-149kW),True
313587,Gandhi Nagar KSEB EVCS - ChargeMOD,Arpookara,Kerala,IN,9.632684,76.524402,5.0,30.0,AC_HIGH_(22-49kW),False
313586,Indraprastha Hotel (EVOK) - ChargeMOD,Kottayam,Kerala,IN,9.601837,76.532159,1.0,30.0,AC_HIGH_(22-49kW),False
313585,Charge n Fresh EVCS - ChargeMOD,Kottayam,Kerala,IN,9.586257,76.588415,2.0,30.0,AC_HIGH_(22-49kW),False
313584,Pallam KSEB EVCS - ChargeMOD,Pallom,Kerala,IN,9.543065,76.514231,6.0,30.0,AC_HIGH_(22-49kW),False
313583,Amma Restaurant,Alappuzha,Kerala,IN,9.519932,76.327522,1.0,30.0,AC_HIGH_(22-49kW),False
313582,Thankamanys EV Fast Charging Station - ChargeMOD,Alappuzha,Kerala,IN,9.505147,76.328326,1.0,30.0,AC_HIGH_(22-49kW),False
313581,Punnapra KSEB EVCS - ChargeMOD,Punnapra,Kerala,IN,9.425617,76.346773,5.0,30.0,AC_HIGH_(22-49kW),False
313580,Pathalil EVCS - Charge MOD,Nedumkunnam,Kerala,IN,9.506164,76.652334,1.0,30.0,AC_HIGH_(22-49kW),False
313579,JJ E Fills - ChargeMOD,Changanassery,Kerala,IN,9.45225,76.547239,3.0,60.0,DC_FAST_(50-149kW),True
313578,Wealfro EV Hub,Thiruvalla,Kerala,IN,9.421076,76.546134,1.0,40.0,AC_HIGH_(22-49kW),False
313577,Anand Hypermarket - ChargeMOD,Thiruvalla,Kerala,IN,9.373322,76.564811,1.0,25.0,AC_HIGH_(22-49kW),False
313576,Iongrid EV Spark - ChargeMOD,Edathwa,Kerala,IN,9.367526,76.499518,3.0,30.0,AC_HIGH_(22-49kW),False
313575,V Charge Hub - ChargeMOD,Karuvatta,Kerala,IN,9.31425,76.429108,4.0,60.0,DC_FAST_(50-149kW),True
313574,Quick Charge EVCS - ChargeMOD,Karuvatta,Kerala,IN,9.31575,76.401221,7.0,60.0,DC_FAST_(50-149kW),True
313569,Phills Hub EVCS - ChargeMOD,Pathanamthitta,Kerala,IN,9.316652,76.800902,2.0,60.0,DC_FAST_(50-149kW),True
313567,Pamba KSEB EVCS - ChargeMOD,Pamba,Kerala,IN,9.412378,77.069969,6.0,30.0,AC_HIGH_(22-49kW),False
313560,EVOK Pathanamthitta - ChargeMOD,Pathanamthitta,Kerala,IN,9.306222,76.803666,1.0,30.0,AC_HIGH_(22-49kW),False
313559,Green Plug EVCS - ChargeMOD,Chengannur,Kerala,IN,9.271845,76.655088,1.0,30.0,AC_HIGH_(22-49kW),False
313557,PTC Arcade - ChargeMOD,Chengannur,Kerala,IN,9.301293,76.630779,3.0,90.0,DC_FAST_(50-149kW),True
313554,Askar EV - ChargeMOD,Mavelikkara,Kerala,IN,9.232506,76.537903,1.0,25.0,AC_HIGH_(22-49kW),False
313553,Anaswara Jewellers EVCS - ChargeMOD,Konni,Kerala,IN,9.229128,76.848391,1.0,30.0,AC_HIGH_(22-49kW),False
313552,EQ Power Buzz EVCS - ChargeMOD,Paranthal,Kerala,IN,9.187184,76.709295,2.0,25.0,AC_HIGH_(22-49kW),False
313550,Adhithya Green Power - ChargeMOD,Paranthal,Kerala,IN,9.180308,76.708967,1.0,30.0,AC_HIGH_(22-49kW),False
313549,SR Auto Zone - ChargeMOD,Adoor,Kerala,IN,9.162499,76.710517,1.0,30.0,AC_HIGH_(22-49kW),False
313548,Artemis EV Super Charger - ChargeMOD,Mavelikkara,Kerala,IN,9.198881,76.600177,2.0,30.0,AC_HIGH_(22-49kW),False
313547,Royale Regency (EVOK) - ChargeMOD,Ochira,Kerala,IN,9.130626,76.514297,1.0,30.0,AC_HIGH_(22-49kW),False
313546,Delight Launch Cafe - ChargeMOD,Kottarakkara,Kerala,IN,9.05935,76.766004,2.0,30.0,AC_HIGH_(22-49kW),False
313545,Ente Veedu Interior (EVOK) - ChargeMOD,Kottarakkara,Kerala,IN,9.030352,76.782198,1.0,30.0,AC_HIGH_(22-49kW),False
313541,Thenmala EVOK - ChargeMOD,Thenmala,Kerala,IN,8.966824,77.05563,1.0,30.0,AC_HIGH_(22-49kW),False
313540,Plug N Pay EVCS - ChargeMOD,Odanavattom,Kerala,IN,8.935045,76.772415,1.0,30.0,AC_HIGH_(22-49kW),False
313539,Kundara KSEB - ChargeMOD,Kundara,Kerala,IN,8.957186,76.671337,6.0,30.0,AC_HIGH_(22-49kW),False
313538,Sree Suprabhatham - ChargeMOD,Kollam,Kerala,IN,8.92697,76.552803,2.0,60.0,DC_FAST_(50-149kW),True
313537,Bishop Jerome Nagar (EVOK) EVCS - ChargeMOD,Chinnakkada,Kerala,IN,8.887577,76.588437,2.0,60.0,DC_FAST_(50-149kW),True
313536,VOX Xpress Wash (EVOK) - ChargeMOD,Kollam,Kerala,IN,8.873868,76.641009,1.0,30.0,AC_HIGH_(22-49kW),False
313535,EVOK Charging Stattion - ChargeMOD,Parippalli,Kerala,IN,8.819674,76.753637,1.0,30.0,AC_HIGH_(22-49kW),False
313534,Plug N Pay EVCS,Kottarakkara,Kerala,IN,8.935694,76.851049,2.0,30.0,AC_HIGH_(22-49kW),False
313533,Kottiyam KSEB EVCS - ChargeMOD,Kottiyam,Kerala,IN,8.86637,76.668878,6.0,30.0,AC_HIGH_(22-49kW),False
313532,Avananchery KSEB EVCS - ChargeMOD,Attingal,Kerala,IN,8.690988,76.848398,6.0,30.0,AC_HIGH_(22-49kW),False
313531,Paruthippara KSEB EVCS - ChargeMOD,Paruthippara,Kerala,IN,8.534934,76.941984,6.0,60.0,DC_FAST_(50-149kW),True
313530,Pattom KSEB EVCS - ChargeMOD,Pattom,Kerala,IN,8.516754,76.939688,6.0,60.0,DC_FAST_(50-149kW),True
313529,ANERT EESL - Pinarayi Park,Kannur,Kerala,IN,11.795232,75.490219,3.0,60.0,DC_FAST_(50-149kW),True
313528,ANERT EESL - Aahar Restaurant Vadakara,Vadakara,Kerala,IN,11.586365,75.59322,3.0,60.0,DC_FAST_(50-149kW),True
313527,ANERT EESL - Moosakkutti Memorial Bus Stand,Perinthalmanna,Kerala,IN,10.975069,76.222283,3.0,60.0,DC_FAST_(50-149kW),True
313526,ANERT EESL - Kanjirappuzha Garden,Mannarkkad,Kerala,IN,10.989259,76.537012,3.0,60.0,DC_FAST_(50-149kW),True
313525,ANERT EESL - KTDC Aahar Restaurant,Kayamkulam,Kerala,IN,9.149022,76.512918,3.0,60.0,DC_FAST_(50-149kW),True
313515,ANERT EESL - Kulappulli Bus Stand,Shornur,Kerala,IN,10.781016,76.278328,3.0,60.0,DC_FAST_(50-149kW),True
313514,ANERT EESL - KILA Thrissur,Thrissur,Kerala,IN,10.601582,76.214882,3.0,60.0,DC_FAST_(50-149kW),True
313513,ANERT EESL - Chittur Thathamangalam Minicipality,Palakkad,Kerala,IN,10.692952,76.726262,3.0,60.0,DC_FAST_(50-149kW),True
313512,ANERT EESL - DTPC Idukki Park,Idukki,Kerala,IN,9.849057,76.977404,3.0,60.0,DC_FAST_(50-149kW),True
313511,ANERT EESL - Ernakulam,Ernakulam,Kerala,IN,9.976989,76.277811,4.0,60.0,DC_FAST_(50-149kW),True
313510,ANERT EESL - Autokast,Cherthala,Kerala,IN,9.6337,76.333722,3.0,60.0,DC_FAST_(50-149kW),True
313509,ANERT EESL Milma Diary Plant - EESL,Pathanamthitta,Kerala,IN,9.218789,76.748754,3.0,60.0,DC_FAST_(50-149kW),True
313508,ANERT - EESL Sangamukham - EESL,Thiruvananthapuram,Kerala,IN,8.481015,76.912643,4.0,60.0,DC_FAST_(50-149kW),True
313507,Apco Hyundai - ChargeZone,Chengala,Kerala,IN,12.508915,75.044784,2.0,30.0,AC_HIGH_(22-49kW),False
313506,Thiruvangoor EV Fast Charging Station - ChargeMOD,Kozhikode,Kerala,IN,11.382827,75.735936,2.0,60.0,DC_FAST_(50-149kW),True
313505,MB#Bridgeway Motors - ChargeZone,Kozhikode,Kerala,IN,11.282499,75.769599,2.0,30.0,AC_HIGH_(22-49kW),False
313504,KVR Hyundai - ChargeZone,Kozhikode,Kerala,IN,11.279978,75.770481,2.0,30.0,AC_HIGH_(22-49kW),False
313503,Grand Hyundai - ChargeZone,Palakkad,Kerala,IN,10.790477,76.651119,2.0,30.0,AC_HIGH_(22-49kW),False
313502,MB#Bridgeway Motors - ChargeZone,Thrissur,Kerala,IN,10.471047,76.257459,2.0,30.0,AC_HIGH_(22-49kW),False
313501,Kochi Marriot Hotel,Kochi,Kerala,IN,10.029828,76.308134,2.0,30.0,AC_HIGH_(22-49kW),False
313500,Le Meridien - ChargeZone,Ernakulam,Kerala,IN,9.933863,76.316874,2.0,30.0,AC_HIGH_(22-49kW),False
313499,MB#Coastal Star - ChargeZone,Ernakulam,Kerala,IN,9.92299,76.317689,2.0,90.0,DC_FAST_(50-149kW),True
313498,GreenVeel - ChargeZone,Muvattupuzha,Kerala,IN,9.973784,76.600694,1.0,30.0,AC_HIGH_(22-49kW),False
313497,GreenVeel - ChargeZone,Idukki,Kerala,IN,9.892548,76.711894,2.0,30.0,AC_HIGH_(22-49kW),False
313496,Athirampuzha - ChargeZone,Kottayam,Kerala,IN,9.661688,76.551137,2.0,30.0,AC_HIGH_(22-49kW),False
313495,SS Hyundai - ChargeZone,Pathanamthitta,Kerala,IN,9.277745,76.754683,2.0,30.0,AC_HIGH_(22-49kW),False
313494,GDM Auditorium - ChargeZone,Kayamkulam,Kerala,IN,9.169962,76.498088,2.0,30.0,AC_HIGH_(22-49kW),False
313493,Hotel Indraprastha - ChargeZone,Karunagappalli,Kerala,IN,9.052355,76.535461,2.0,30.0,AC_HIGH_(22-49kW),False
313492,Best EVCS - ChargeMOD,Karunagappalli,Kerala,IN,9.046053,76.536631,2.0,30.0,AC_HIGH_(22-49kW),False
313491,Instacharge EV Fast Charging and Cafe - ChargeZone,Kollam,Kerala,IN,8.915427,76.614869,3.0,30.0,AC_HIGH_(22-49kW),False
313490,Chungath Sprise Hyundai - ChargeZone,Kollam,Kerala,IN,8.911105,76.627353,2.0,30.0,AC_HIGH_(22-49kW),False
313489,KVE Charge - Charge-Zone,Varkkala,Kerala,IN,8.737548,76.707898,2.0,30.0,AC_HIGH_(22-49kW),False
313488,Marvel Paints - ChargeZone,Thiruvananthapuram,Kerala,IN,8.535706,76.965262,2.0,30.0,AC_HIGH_(22-49kW),False
313475,Raj Residency - Zeon,Kanhangad,Kerala,IN,12.304242,75.097042,1.0,50.0,DC_FAST_(50-149kW),True
313474,Koodali SCB,Kannur,Kerala,IN,11.927017,75.500422,1.0,30.0,AC_HIGH_(22-49kW),False
